date,rain,temp,humi,wind
20230101,0.0,-1.1666666666666667,36.833333333333336,2.6
20230102,0.0,-3.6666666666666665,40.208333333333336,1.5208333333333333
20230103,0.0,-2.279166666666667,40.083333333333336,1.5958333333333332
20230104,0.0,-0.4833333333333333,45.833333333333336,1.5041666666666669
20230105,0.0,-0.375,53.833333333333336,1.0833333333333333
20230106,0.1458333333333333,2.645833333333333,73.70833333333333,1.8333333333333333
20230107,0.0,0.9958333333333332,70.70833333333333,1.4249999999999998
20230108,0.0,3.5625,58.583333333333336,1.2958333333333334
20230109,0.0,-0.1666666666666666,49.21739130434783,2.0869565217391304
20230110,0.0,3.0083333333333333,57.79166666666666,0.975
20230111,0.0,3.766666666666667,50.708333333333336,1.25
20230112,1.2083333333333333,7.7375,54.5,1.5625
20230113,0.0833333333333333,7.883333333333333,99.45833333333331,0.7958333333333334
20230114,0.1666666666666666,4.625,88.20833333333333,2.4166666666666665
20230115,0.0,-1.9958333333333331,80.70833333333333,2.4791666666666665
20230116,0.0,-3.7416666666666663,45.66666666666666,1.9875
20230117,0.0,-1.6375,62.583333333333336,1.2416666666666667
20230118,0.0,-1.0625,46.083333333333336,1.6583333333333332
20230119,0.0416666666666666,1.9666666666666668,57.625,2.841666666666667
20230120,0.0,-4.995833333333334,37.25,2.520833333333333
20230121,0.0,-1.4208333333333334,42.29166666666666,1.45
20230122,0.0,0.6083333333333334,62.958333333333336,1.0791666666666666
20230123,0.0,-4.5375000000000005,51.083333333333336,3.325
20230124,0.0,-14.633333333333333,42.208333333333336,3.4416666666666664
20230125,0.0,-7.904166666666666,44.583333333333336,1.8
20230126,0.0,-5.033333333333333,69.58333333333333,1.8416666666666668
20230127,0.0,-6.8875,39.0,2.85
20230128,0.0,-3.9,45.75,2.0125
20230129,0.0,0.3499999999999999,51.04166666666666,2.4291666666666667
20230130,0.0,0.3416666666666666,46.04166666666666,1.9166666666666667
20230131,0.0,4.391666666666667,71.58333333333333,2.6083333333333334
20230201,0.0,0.0875,44.333333333333336,2.529166666666667
20230202,0.0,-1.1166666666666667,38.0,1.95
20230203,0.0,-0.3291666666666666,35.791666666666664,1.9416666666666669
20230204,0.0,1.1625,52.54166666666666,1.6333333333333335
20230205,0.0,2.5458333333333334,67.625,1.3708333333333331
20230206,0.0,3.925,63.25,0.9875
20230207,0.0,3.8666666666666663,66.91666666666667,1.675
20230208,0.0,2.954166666666667,39.75,2.1666666666666665
20230209,0.0,5.966666666666666,51.91666666666666,1.9
20230210,0.0,3.520833333333333,71.20833333333333,1.6
20230211,0.0,3.7416666666666663,65.70833333333333,1.225
20230212,0.0,6.095833333333334,57.41666666666666,2.083333333333333
20230213,0.0,4.579166666666667,57.208333333333336,2.0500000000000003
20230214,0.0,2.5875,39.458333333333336,2.8041666666666667
20230215,0.0,4.5375000000000005,47.0,1.875
20230216,0.0,1.9291666666666665,63.458333333333336,2.0458333333333334
20230217,0.0,5.666666666666667,53.29166666666666,1.4208333333333334
20230218,0.0,6.183333333333334,53.833333333333336,1.425
20230219,0.0,2.7416666666666667,41.16666666666666,2.5416666666666665
20230220,0.0,-0.85,32.458333333333336,2.795833333333333
20230221,0.0,0.2208333333333333,37.79166666666666,1.4208333333333334
20230222,0.0,2.629166666666667,49.583333333333336,1.825
20230223,0.0,4.7250000000000005,60.208333333333336,1.9166666666666667
20230224,0.0,3.079166666666667,37.29166666666666,2.6166666666666667
20230225,0.0,1.775,32.166666666666664,1.9666666666666668
20230226,0.0,3.6291666666666655,43.625,1.5916666666666668
20230227,0.0,5.291666666666667,39.208333333333336,1.681818181818182
20230228,0.0,6.804166666666667,59.583333333333336,1.9291666666666665
20230301,0.0,4.670833333333333,32.5,3.404166666666667
20230302,0.0,2.8208333333333333,40.958333333333336,2.1083333333333334
20230303,0.0,6.5625,64.58333333333333,1.9416666666666669
20230304,0.0,7.691666666666666,63.75,1.366666666666667
20230305,0.0,8.633333333333333,41.333333333333336,1.1916666666666669
20230306,0.0,10.558333333333334,39.458333333333336,1.6958333333333335
20230307,0.0,12.25,61.41666666666666,1.55
20230308,0.1458333333333333,13.912499916666668,60.91666666666666,2.154166666666667
20230309,0.0,9.225,81.45833333333333,1.7041666666666666
20230310,0.0,15.258333333333333,49.16666666666666,1.1916666666666669
20230311,0.0208333333333333,14.741666625,47.958333333333336,2.575
20230312,0.1666666666666666,3.1791666666666667,44.833333333333336,3.3166666666666664
20230313,0.0,5.066666666666666,34.791666666666664,2.4
20230314,0.0,10.7,46.79166666666666,2.625
20230315,0.0,7.683333333333334,45.625,2.9375
20230316,0.0,5.766666666666667,27.041666666666668,2.5875
20230317,0.0,8.704166666666667,30.041666666666668,1.5041666666666669
20230318,0.0,8.358333333333333,51.083333333333336,2.208333333333333
20230319,0.0,8.933333333333334,51.5,2.0458333333333334
20230320,0.0,11.029166666666669,32.625,1.5416666666666667
20230321,0.0,14.574999916666668,33.791666666666664,0.9875
20230322,0.0,18.783333416666668,43.0,1.6125
20230323,0.0,15.52916675,36.0,2.2
20230324,0.0,13.1375,39.91666666666666,1.8583333333333332
20230325,0.0,12.520833416666669,45.0,2.245833333333333
20230326,0.0,8.620833333333334,22.791666666666668,2.8208333333333333
20230327,0.0,8.375,43.125,2.058333333333333
20230328,0.0,10.566666666666666,46.708333333333336,1.7583333333333335
20230329,0.0,13.074999958333336,36.458333333333336,1.5291666666666668
20230330,0.0,14.358333291666668,34.541666666666664,1.7625
20230331,0.0,16.166666666666668,36.958333333333336,1.6625
20230401,0.0,19.075000166666666,28.375,1.375
20230402,0.0,18.929166708333334,21.58333333333333,2.0166666666666666
20230403,0.0,20.204166666666666,16.666666666666668,2.120833333333333
20230404,1.3333333333333333,16.054166708333334,59.458333333333336,2.441666666666667
20230405,0.8333333333333334,10.708333333333334,92.25,2.575
20230406,0.0625,8.3375,85.45833333333333,2.2333333333333334
20230407,0.0,9.075,44.458333333333336,2.8625000000000003
20230408,0.0,9.8125,44.625,2.6375
20230409,0.0,12.154166708333332,45.04166666666666,2.3041666666666667
20230410,0.0,15.68333325,39.16666666666666,3.295833333333333
20230411,0.0416666666666666,11.608333333333334,58.125,2.6125000000000003
20230412,0.0,10.6875,41.04166666666666,2.5083333333333333
20230413,0.0,12.012499958333336,32.17391304347826,1.0391304347826087
20230414,0.0,17.112500125,57.91666666666666,1.691304347826087
20230415,0.1041666666666666,11.204166666666666,80.33333333333333,2.2291666666666665
20230416,0.0,11.670833333333334,59.41666666666666,2.0708333333333333
20230417,0.0416666666666666,15.279166708333332,45.25,1.9583333333333333
20230418,0.0208333333333333,13.916666583333331,81.0,1.7291666666666667
20230419,0.0,19.80416658333333,63.333333333333336,2.129166666666667
20230420,0.0,15.595833291666668,77.54166666666667,2.183333333333333
20230421,0.0,17.600000041666664,19.95833333333333,2.658333333333333
20230422,0.0,16.958333291666666,22.416666666666668,1.9833333333333332
20230423,0.0,17.204166583333333,25.041666666666668,2.2041666666666666
20230424,0.0,15.012500041666668,38.458333333333336,2.083333333333333
